ID,URL,NAME,ADDRESS,CITY,SCHOOL TYPE,LEVEL CODE
2640,https://www.goodschools.com.au/compare-schools/in-albury-2640/albury-north-public-school,Albury North Public School,"Albury, NSW",Albury,Government,p
2640,https://www.goodschools.com.au/compare-schools/in-albury-2640/albury-public-school,Albury Public School,"Albury, NSW",Albury,Government,p
2640,https://www.goodschools.com.au/compare-schools/in-albury-2640/albury-west-public-school,Albury West Public School,"Albury, NSW",Albury,Government,p
872,https://www.goodschools.com.au/compare-schools/in-engawala-872/alcoota-school,Alcoota School,"Engawala, NT",Engawala,Government,c
2440,https://www.goodschools.com.au/compare-schools/in-yarravel-2440/aldavilla-public-school,Aldavilla Public School,"Yarravel, NSW",Yarravel,Government,p
3200,https://www.goodschools.com.au/compare-schools/in-frankston-north-3200/aldercourt-primary-school,Aldercourt Primary School,"Frankston North, VIC, Melbourne Southern Suburbs & Western Port",Frankston North,Government,p
5154,https://www.goodschools.com.au/compare-schools/in-aldgate-5154/aldgate-primary-school,Aldgate Primary School,"Aldgate, SA",Aldgate,Government,p
5173,https://www.goodschools.com.au/compare-schools/in-aldinga-5173/aldinga-beach-b-7-school,Aldinga Beach B-7 School,"Aldinga, SA",Aldinga,Government,p
4650,https://www.goodschools.com.au/compare-schools/in-maryborough-4650/aldridge-state-high-school,Aldridge State High School,"Maryborough, QLD",Maryborough,Government,s
872,https://www.goodschools.com.au/compare-schools/in-ali-curung-872/alekarenge-school,Alekarenge School,"Ali Curung, NT",Ali Curung,Government,c
2084,https://www.goodschools.com.au/compare-schools/in-duffys-forest-2084/alexander-primary-school,Alexander Primary School,"Duffys Forest, NSW",Duffys Forest,Independent,p
4873,https://www.goodschools.com.au/compare-schools/in-diwan-4873/alexandra-bay-state-school,Alexandra Bay State School,"Diwan, QLD",Diwan,Government,p
4161,https://www.goodschools.com.au/compare-schools/in-alexandra-hills-4161/alexandra-hills-state-high-school,Alexandra Hills State High School,"Alexandra Hills, QLD",Alexandra Hills,Government,s
4161,https://www.goodschools.com.au/compare-schools/in-alexandra-hills-4161/alexandra-hills-state-school,Alexandra Hills State School,"Alexandra Hills, QLD",Alexandra Hills,Government,p
3714,https://www.goodschools.com.au/compare-schools/in-alexandra-3714/alexandra-primary-school,Alexandra Primary School,"Alexandra, VIC, Goulburn-North Eastern",Alexandra,Government,p
6030,https://www.goodschools.com.au/compare-schools/in-merriwa-6030/alkimos-baptist-college,Alkimos Baptist College,"Merriwa, WA",Merriwa,Independent,c
6038,https://www.goodschools.com.au/compare-schools/in-alkimos-6038/alkimos-beach-primary-school,Alkimos Beach Primary School,"Alkimos, WA",Alkimos,Government,p
6038,https://www.goodschools.com.au/compare-schools/in-alkimos-6038/alkimos-college,Alkimos College,"Alkimos, WA",Alkimos,Government,s
6038,https://www.goodschools.com.au/compare-schools/in-alkimos-6038/alkimos-primary-school,Alkimos Primary School,"Alkimos, WA",Alkimos,Government,p
3977,https://www.goodschools.com.au/compare-schools/in-cranbourne-north-3977/alkira-secondary-college,Alkira Secondary College,"Cranbourne North, VIC, Melbourne Southern Suburbs & Western Port",Cranbourne North,Government,s
4226,https://www.goodschools.com.au/compare-schools/in-merrimac-4226/all-saints-anglican-school,All Saints Anglican School,"Merrimac, QLD",Merrimac,Independent,c
2192,https://www.goodschools.com.au/compare-schools/in-belmore-2192/all-saints-greek-orthodox-grammar-school,All Saints Greek Orthodox Grammar School,"Belmore, NSW",Belmore,Independent,c
4820,https://www.goodschools.com.au/compare-schools/in-charters-towers-4820/all-souls-st-gabriels-school,All Souls St Gabriels School,"Charters Towers, QLD",Charters Towers,Independent,c
2100,https://www.goodschools.com.au/compare-schools/in-allambie-heights-2100/allambie-heights-public-school,Allambie Heights Public School,"Allambie Heights, NSW",Allambie Heights,Government,p
3277,https://www.goodschools.com.au/compare-schools/in-allansford-3277/allansford-and-district-primary-school,Allansford And District Primary School,"Allansford, VIC, Barwon-South Western",Allansford,Government,p
6225,https://www.goodschools.com.au/compare-schools/in-allanson-6225/allanson-primary-school,Allanson Primary School,"Allanson, WA",Allanson,Government,p
2450,https://www.goodschools.com.au/compare-schools/in-coffs-harbour-2450/allegra-school-coffs-harbour,Allegra School Coffs Harbour,"Coffs Harbour, NSW",Coffs Harbour,Independent,s
5009,https://www.goodschools.com.au/compare-schools/in-allenby-gardens-5009/allenby-gardens-primary-school,Allenby Gardens Primary School,"Allenby Gardens, SA",Allenby Gardens,Government,p
5291,https://www.goodschools.com.au/compare-schools/in-allendale-east-5291/allendale-east-area-school,Allendale East Area School,"Allendale East, SA",Allendale East,Government,c
6530,https://www.goodschools.com.au/compare-schools/in-geraldton-6530/allendale-primary-school,Allendale Primary School,"Geraldton, WA",Geraldton,Government,p
4700,https://www.goodschools.com.au/compare-schools/in-allenstown-4700/allenstown-state-school,Allenstown State School,"Allenstown, QLD",Allenstown,Government,p
4740,https://www.goodschools.com.au/compare-schools/in-alligator-creek-4740/alligator-creek-state-school,Alligator Creek State School,"Alligator Creek, QLD",Alligator Creek,Government,p
4362,https://www.goodschools.com.au/compare-schools/in-allora-4362/allora-p-10-state-school,Allora P-10 State School,"Allora, QLD",Allora,Government,c
4670,https://www.goodschools.com.au/compare-schools/in-alloway-4670/alloway-state-school,Alloway State School,"Alloway, QLD",Alloway,Government,p
2880,https://www.goodschools.com.au/compare-schools/in-broken-hill-2880/alma-public-school,Alma Public School,"Broken Hill, NSW",Broken Hill,Government,p
4871,https://www.goodschools.com.au/compare-schools/in-aloomba-4871/aloomba-state-school,Aloomba State School,"Aloomba, QLD",Aloomba,Government,p
2144,https://www.goodschools.com.au/compare-schools/in-auburn-2144/alpha-omega-senior-college,Alpha Omega Senior College,"Auburn, NSW",Auburn,Independent,s
4724,https://www.goodschools.com.au/compare-schools/in-alpha-4724/alpha-state-school,Alpha State School,"Alpha, QLD",Alpha,Government,c
3078,https://www.goodschools.com.au/compare-schools/in-alphington-3078/alphington-primary-school,Alphington Primary School,"Alphington, VIC, Melbourne Northern Suburbs",Alphington,Government,p
4825,https://www.goodschools.com.au/compare-schools/in-alpurrurulam-4825/alpurrurulam-school,Alpurrurulam School,"Alpurrurulam, NT",Alpurrurulam,Government,c
2477,https://www.goodschools.com.au/compare-schools/in-alstonville-2477/alstonville-high-school,Alstonville High School,"Alstonville, NSW",Alstonville,Government,s
2477,https://www.goodschools.com.au/compare-schools/in-alstonville-2477/alstonville-public-school,Alstonville Public School,"Alstonville, NSW",Alstonville,Government,p
3018,https://www.goodschools.com.au/compare-schools/in-altona-3018/altona-college,Altona College,"Altona, VIC, Melbourne Western Suburbs",Altona,Government,c
3028,https://www.goodschools.com.au/compare-schools/in-altona-meadows-3028/altona-green-primary-school,Altona Green Primary School,"Altona Meadows, VIC, Melbourne Western Suburbs",Altona Meadows,Government,p
3028,https://www.goodschools.com.au/compare-schools/in-altona-meadows-3028/altona-meadows-primary-school,Altona Meadows Primary School,"Altona Meadows, VIC, Melbourne Western Suburbs",Altona Meadows,Government,p
3714,https://www.goodschools.com.au/compare-schools/in-alexandra-3714/alexandra-secondary-college,Alexandra Secondary College,"Alexandra, VIC, Goulburn-North Eastern",Alexandra,Government,s
2015,https://www.goodschools.com.au/compare-schools/in-alexandria-2015/alexandria-park-community-school,Alexandria Park Community School,"Alexandria, NSW",Alexandria,Government,c
2234,https://www.goodschools.com.au/compare-schools/in-alfords-point-2234/alfords-point-public-school,Alfords Point Public School,"Alfords Point, NSW",Alfords Point,Government,p
2600,https://www.goodschools.com.au/compare-schools/in-deakin-2600/alfred-deakin-high-school,Alfred Deakin High School,"Deakin, ACT",Deakin,Government,s
3350,https://www.goodschools.com.au/compare-schools/in-alfredton-3350/alfredton-primary-school,Alfredton Primary School,"Alfredton, VIC, Central Highlands-Wimmera",Alfredton,Government,p
4115,https://www.goodschools.com.au/compare-schools/in-algester-4115/algester-state-school,Algester State School,"Algester, QLD",Algester,Government,p
3123,https://www.goodschools.com.au/compare-schools/in-hawthorn-east-3123/alia-college,Alia College,"Hawthorn East, VIC, Melbourne Eastern Suburbs",Hawthorn East,Independent,s
3440,https://www.goodschools.com.au/compare-schools/in-macedon-3440/alice-miller-school,Alice Miller School,"Macedon, VIC, Loddon-Mallee",Macedon,Independent,s
870,https://www.goodschools.com.au/compare-schools/in-alice-springs-870/alice-springs-school-of-the-air,Alice Springs School Of The Air,"Alice Springs, NT",Alice Springs,Government,c
6064,https://www.goodschools.com.au/compare-schools/in-alexander-heights-6064/alinjarra-primary-school,Alinjarra Primary School,"Alexander Heights, WA",Alexander Heights,Government,p
3025,https://www.goodschools.com.au/compare-schools/in-altona-north-3025/altona-north-primary-school,Altona North Primary School,"Altona North, VIC, Melbourne Western Suburbs",Altona North,Government,p
3018,https://www.goodschools.com.au/compare-schools/in-altona-3018/altona-primary-school,Altona Primary School,"Altona, VIC, Melbourne Western Suburbs",Altona,Government,p
3249,https://www.goodschools.com.au/compare-schools/in-alvie-3249/alvie-consolidated-school,Alvie Consolidated School,"Alvie, VIC, Barwon-South Western",Alvie,Government,p
885,https://www.goodschools.com.au/compare-schools/in-alyangula-885/alyangula-area-school,Alyangula Area School,"Alyangula, NT",Alyangula,Government,c
822,https://www.goodschools.com.au/compare-schools/in-umbakumba-822/alyarrmandumanja-umbakumba-school,Alyarrmandumanja Umbakumba School,"Umbakumba, NT",Umbakumba,Government,c
4570,https://www.goodschools.com.au/compare-schools/in-amamoor-4570/amamoor-state-school,Amamoor State School,"Amamoor, QLD",Amamoor,Government,p
872,https://www.goodschools.com.au/compare-schools/in-mataranka-872/amanbidji-school,Amanbidji School,"Mataranka, NT",Mataranka,Government,p
6225,https://www.goodschools.com.au/compare-schools/in-collie-6225/amaroo-primary-school,Amaroo Primary School,"Collie, WA",Collie,Government,p
2914,https://www.goodschools.com.au/compare-schools/in-amaroo-2914/amaroo-school,Amaroo School,"Amaroo, ACT",Amaroo,Government,c
872,https://www.goodschools.com.au/compare-schools/in-amata-872/amata-anangu-school,Amata Anangu School,"Amata, SA",Amata,Government,c
2560,https://www.goodschools.com.au/compare-schools/in-rosemeadow-2560/ambarvale-high-school,Ambarvale High School,"Rosemeadow, NSW",Rosemeadow,Government,s
